Standing,0.153,3.83,9.347,10.10241139,10.41083318,46037
Standing,0.153,4.137,8.581,9.527420625,10.4524889,46238
Standing,1.685,3.984,7.814,8.931409775,10.49414461,46439
Standing,0,3.677,7.661,8.4977203,10.52212233,46574
Standing,-1.225,5.056,9.194,10.56377805,10.56377805,46775
Standing,-1.685,5.363,8.274,10.00300324,10.90414879,46976
Standing,-0.919,4.29,8.734,9.774017488,11.13106262,47110
Standing,-1.225,4.29,8.121,9.265817264,11.47312674,47312
Standing,-1.225,4.137,9.347,10.29474642,11.81349748,47513
Standing,-0.612,3.83,7.968,8.861854381,12.04041131,47647
Standing,1.379,3.371,9.5,10.174246,12.38247544,47849
Standing,0.766,2.911,9.04,9.52797315,12.72284618,48050
Standing,0.459,2.758,9.194,9.6097287,13.06321692,48251
Standing,-0.459,3.064,8.427,8.978480148,13.29013074,48385
Standing,0.153,5.056,7.048,8.67530109,13.63219487,48587
Standing,-0.459,0.766,13.944,13.97256561,13.97256561,48788
Standing,-3.984,1.838,9.96,10.88357031,13.6068992,48922
Standing,-0.459,1.685,8.734,8.906888598,13.05567073,49124
Standing,0.459,1.072,8.427,8.507302233,12.50717112,49325
Standing,0.306,2.758,9.04,9.456309994,12.14150471,49459
Standing,-0.919,2.145,9.347,9.6338983,11.59027625,49661
Standing,1.072,1.379,6.129,6.373026823,11.04177663,49862
Standing,0,3.064,9.194,9.69111615,10.67611022,49996
Standing,0,3.064,9.653,10.12761061,10.12761061,50197
Standing,0.766,3.524,8.274,9.025763617,10.33539346,50399
Walking,0.459,3.524,8.734,9.429316933,10.54214768,50600
Walking,-0.306,3.064,9.5,9.986577372,10.67998382,50734
Walking,-0.612,2.604,9.194,9.575228329,10.88776667,50936
Walking,-1.072,3.064,9.194,9.750226532,11.09452089,51137
Walking,-0.459,2.604,8.887,9.272015328,11.23235703,51271
Walking,-1.072,2.145,11.186,11.44013988,11.44013988,51473
Walking,-2.298,1.838,9.96,10.38559816,11.61359224,51674
Walking,-1.072,1.992,8.887,9.170387992,11.72922714,51808
Walking,0.306,2.758,9.5,9.896979486,11.9026795,52009
Walking,-0.306,3.371,9.807,10.37470622,12.0769948,52211
Walking,-0.766,2.451,9.807,10.13762339,12.19262971,52345
Walking,-2.145,2.911,9.96,10.5960626,12.36608207,52546
Walking,-2.604,2.451,8.274,9.01372795,12.54039737,52748
Walking,-0.919,3.217,8.121,8.783182495,12.65603228,52882
Walking,0,3.83,8.887,9.677172466,12.82948463,53083
Walking,-0.612,3.83,12.411,13.00293699,13.00293699,53284
Walking,-0.153,1.532,8.427,8.566490413,12.85926927,53419
Walking,0.153,2.298,7.814,8.146337105,12.645364,53620
Walking,-0.612,2.911,9.96,10.39471328,12.43145874,53821
Walking,-0.612,3.524,10.419,11.01583763,12.21648926,54023
Walking,-1.225,1.992,9.96,10.23084982,12.07388575,54157
Walking,-0.919,2.604,8.274,8.722640506,11.85998048,54358
Walking,-0.612,3.83,9.807,10.5461223,11.64501101,54560
Walking,-0.612,3.524,9.653,10.29434437,11.5024075,54694
Walking,-1.532,1.838,11.032,11.28850223,11.28850223,54895
Walking,-0.306,2.604,6.742,7.233879847,11.28267868,55096
Walking,-0.459,3.984,8.887,9.74995931,11.27876735,55231
Walking,-0.459,4.137,10.419,11.21967076,11.2729438,55432
Walking,-1.379,4.443,8.274,9.492152938,11.26712026,55633
Walking,-1.838,3.83,9.194,10.12801966,11.26323789,55767
Walking,-1.225,3.984,8.734,9.677584391,11.25738537,55969
Walking,0,5.056,8.274,9.696505391,11.25156183,56170
Walking,0.153,5.056,8.734,10.09303267,11.24767946,56304
Walking,-0.306,3.984,8.581,9.465698959,11.24182694,56506
Walking,-0.306,3.524,8.427,9.139285258,11.2360034,56707
Walking,0.612,3.83,8.274,9.137971203,11.23212103,56841
Walking,-0.459,4.29,8.887,9.878944864,11.22626851,57043
Walking,0.153,4.443,9.807,10.7675861,11.22044497,57244
Walking,-1.072,2.451,9.194,9.57529247,11.2165626,57378
Walking,-0.766,2.298,8.427,8.768231825,11.21073906,57579
Walking,-1.532,3.83,8.887,9.79768799,11.20488654,57781
Walking,-0.306,3.677,9.194,9.906745585,11.19906299,57982
Walking,-0.153,3.677,10.573,11.19518063,11.19518063,58116
Walking,-0.153,2.145,9.347,9.591185783,11.23226024,58318
Walking,-0.459,3.371,9.04,9.658981381,11.26915628,58519
Walking,0.459,3.064,8.887,9.411564438,11.29375365,58653
Walking,0,3.524,9.194,9.846228297,11.33064969,58854
Walking,-0.153,3.83,9.194,9.961021369,11.3677293,59056
Walking,-0.766,3.984,10.879,11.61084172,11.39232666,59190
Walking,-0.766,2.298,8.121,8.474562336,11.42922271,59391
Walking,0,2.758,8.887,9.305123704,11.46630232,59593
Walking,-0.306,4.137,8.427,9.392695702,11.49089968,59727
Walking,-0.459,3.677,11.032,11.63769888,11.52779573,59928
Walking,0,2.911,9.347,9.789807558,11.56487534,60130
Walking,-0.766,3.677,8.427,9.226126716,11.5894727,60264
Walking,0.153,3.677,8.427,9.195546059,11.62636875,60465
